NAME,NOM,CAPCPGCODE,LAT_DD,LON_DD,WATRBODY_C,PROVINCE_C,COUNTRY_C
Williams Lake 1,,"5941812",52.10767918670,-121.98739707300,,BC,CA
Bay L'Argent,,"1002027",47.54265330510,-54.88575046670,,NL,CA
Ottawa,,"3506008",45.29317693680,-75.77530355380,,ON,CA
Seah 5,,"5933858",50.49819151490,-121.73516143400,,BC,CA
North Vancouver,,"5915046",49.36152630750,-123.00291692500,,BC,CA
Shawanaga 17,,"3549072",45.52538924850,-80.30189295650,,ON,CA
Boyer 164,,"4817842",58.45068010950,-116.24653737600,,AB,CA
,Boisbriand,"2473005",45.61713047310,-73.85973078370,,QC,CA
Capital F,,"5917027",48.82064933920,-123.49429432800,,BC,CA
Watson Lake,,"6001003",60.06202023980,-128.69319976700,,YT,CA
,Palmarolle,"2487025",48.67076099410,-79.19456329250,,QC,CA
Gallants,,"1004017",48.70568246100,-58.23944609630,,NL,CA
Moonbeam,,"3556056",49.36868231300,-82.17077060910,,ON,CA
Isle aux Morts,,"1003032",47.59703142870,-58.96691506090,,NL,CA
Saint-François de Madawaska,,"1313042",47.25126846820,-68.71348291490,,NB,CA
,Saint-Joseph-des-Érables,"2427050",46.28392062240,-70.89410652000,,QC,CA
,Saint-Camille-de-Lellis,"2428070",46.46053493450,-70.17451202660,,QC,CA
,Sainte-Anne-de-Sabrevois,"2456060",45.21711091190,-73.21760136840,,QC,CA
Carleton Place,,"3509028",45.13791838610,-76.13825110030,,ON,CA
Saumarez,,"1315001",47.45943020750,-65.06372633470,,NB,CA
,Rivière-Beaudette,"2471005",45.21892928160,-74.32882925570,,QC,CA
Athabasca County,,"4813044",54.82443652380,-112.97170094700,,AB,CA
Priest's Valley 6,,"5937803",50.24703819880,-119.33905543200,,BC,CA
Hudson Bay No. 394,,"4714001",53.02947278760,-102.31216760300,,SK,CA
Billings,,"3551021",45.91682223250,-82.24229331100,,ON,CA
Ghost Lake,,"4815027",51.20536662570,-114.76506932800,,AB,CA
Marwayne,,"4810044",53.51446195060,-110.33122962900,,AB,CA
Plympton-Wyoming,,"3538035",43.02625807340,-82.12177023860,,ON,CA
Buctouche 16,,"1308003",46.45142296010,-64.75804506880,,NB,CA
Oromocto 26,,"1303013",45.85259948910,-66.46399894480,,NB,CA
,Lac-Minaki,"2462902",46.85536454080,-73.48394172270,,QC,CA
Skins Lake 16A,,"5951823",53.99737371980,-125.87935241400,,BC,CA
,Sainte-Marcelline-de-Kildare,"2462030",46.11817072470,-73.62328531060,,QC,CA
Columbia-Shuswap A,,"5939011",51.59669131020,-117.33306281600,,BC,CA
Saint Croix,,"1302028",45.20070902690,-67.11377666150,,NB,CA
Lot 37,,"1102058",46.35251382960,-62.86872931120,,PE,CA
Sunset Beach,,"4813047",54.74481978670,-113.53881681600,,AB,CA
McTaggart,,"4702048",49.72971875520,-104.00969747600,,SK,CA
Arran-Elderslie,,"3541043",44.39999311440,-81.19798017310,,ON,CA
Upper Hat Creek 1,,"5933875",50.81517659200,-121.57567110400,,BC,CA
Hazelwood No. 94,,"4701072",49.92150977000,-102.61449482900,,SK,CA
White Bear 70,,"4701808",49.76095642490,-102.25234816200,,SK,CA
Belleville,,"3512005",44.23674458200,-77.36062081050,,ON,CA
,Chazel,"2487095",48.86917520390,-79.05005793930,,QC,CA
,Mascouche,"2464015",45.76619526490,-73.61063036810,,QC,CA
Cambridge Bay,,"6208073",69.13477836730,-105.17562256500,,NU,CA
,Pontiac,"2482030",45.56525120960,-76.12409084390,,QC,CA
Fountain  3,,"5931817",50.77885530140,-121.83916438200,,BC,CA
,Sainte-Anne-des-Monts,"2404037",49.11620785130,-66.41001301770,,QC,CA
Eldon,,"1314016",47.66922309730,-67.06428505210,,NB,CA
,Saint-Damase-de-L'Islet,"2417040",47.19286338390,-70.03557572300,,QC,CA
Whitby,,"3518009",43.93307374190,-78.96522711780,,ON,CA
,Sainte-Geneviève-de-Berthier,"2452040",46.08580578960,-73.21306849990,,QC,CA
Notre-Dame-de-Lourdes,,"1313008",47.35986888760,-67.82087559530,,NB,CA
Clyde River,,"6204015",70.44778576820,-68.46654101140,,NU,CA
Fountain  1B,,"5931842",50.74130774120,-121.87874162400,,BC,CA
Sunrise Beach,,"4813017",53.78770522260,-114.05014799100,,AB,CA
New Maryland,,"1310002",45.88723836860,-66.67968330510,,NB,CA
Claresholm,,"4803022",50.02093869120,-113.58492184500,,AB,CA
Alderville First Nation,,"3514027",44.17597963910,-78.08130512180,,ON,CA
,Frelighsburg,"2446010",45.04633081960,-72.81170823590,,QC,CA
Yellowstone,,"4813007",53.73376941130,-114.37959852000,,AB,CA
,Saint-Ambroise-de-Kildare,"2461040",46.07246463290,-73.56012050380,,QC,CA
,Saint-Malo,"2444003",45.19984747610,-71.50819534040,,QC,CA
,Bedford,"2446040",45.11247458610,-72.98217798060,,QC,CA
,Saint-Magloire,"2428075",46.58687762040,-70.30026659650,,QC,CA
White Sands,,"4807027",52.46896869380,-112.81171937500,,AB,CA
Gainsborough,,"4701002",49.17847661660,-101.44955396100,,SK,CA
Betty Creek 18,,"5941861",52.92031829770,-125.40557616000,,BC,CA
Big Valley,,"4807021",52.03377876790,-112.75479236300,,AB,CA
Ramea,,"1003026",47.52012545050,-57.39425761750,,NL,CA
Campbell River,,"5924034",50.00538934040,-125.29434242300,,BC,CA
Lacombe,,"4808031",52.47206117820,-113.72713595700,,AB,CA
Riverside No. 168,,"4708031",50.52521111660,-108.29785579400,,SK,CA
Tuxford,,"4707043",50.57498400770,-105.58061402000,,SK,CA
Penetanguishene,,"3543072",44.79174562950,-79.91136235870,,ON,CA
Webequie,,"3560079",52.94247563710,-87.35780697030,,ON,CA
,Sainte-Madeleine-de-la-Rivière-Madeleine,"2404005",49.19085259910,-65.33078514540,,QC,CA
,Saint-Marcel-de-Richelieu,"2454125",45.85584965860,-72.89352934000,,QC,CA
Gambler 63 (Part),,"4615049",50.58169657870,-101.39022995400,,MB,CA
Tyendinaga Mohawk Territory,,"3512004",44.18651385640,-77.15458574200,,ON,CA
"Division No.  1, Subd. E",,"1001304",47.66248233950,-53.49689314860,,NL,CA
Conmee,,"3558019",48.47403460940,-89.68369425220,,ON,CA
Slate Falls,,"3560046",51.16796744070,-91.59150655230,,ON,CA
Connaught No. 457,,"4714056",53.06034476930,-103.97227905600,,SK,CA
Mankota No. 45,,"4703018",49.26236438770,-107.01263224000,,SK,CA
Tuktoyaktuk,,"6101036",69.42935633430,-132.99971195300,,NT,CA
,Saint-Samuel,"2439130",46.06006409120,-72.20885663760,,QC,CA
,Yamaska,"2453072",46.02367981140,-72.93898859050,,QC,CA
Poplar River 16,,"4619075",52.99364618240,-97.28466965890,,MB,CA
Rothesay,,"1305045",45.38280241780,-65.96959768840,,NB,CA
Essex,,"3537016",42.01156592760,-82.90663083030,,ON,CA
,Lac-Saint-Paul,"2479105",46.76192363630,-75.24459156810,,QC,CA
Central Kootenay B,,"5903013",49.22998124440,-116.30681707500,,BC,CA
Seal Cove (White Bay),,"1008091",49.93201738160,-56.37423366340,,NL,CA
,Sainte-Hélène,"2414025",47.57343771690,-69.69702690530,,QC,CA
,Hunter's Point,"2485803",46.99032067480,-78.80099911790,,QC,CA
North Kawartha,,"3515037",44.75354178820,-78.12142314320,,ON,CA
Roche Percée,,"4701019",49.06662391410,-102.80204320700,,SK,CA
Lot 35,,"1102054",46.33549722610,-63.00875679740,,PE,CA
,Saint-André-d'Argenteuil,"2476008",45.56757458710,-74.31119109110,,QC,CA
Woodlands,,"4614031",50.21242585250,-97.71597618220,,MB,CA
Sawridge 150H,,"4817833",55.30654186020,-114.87590053300,,AB,CA
Barrhead County No. 11,,"4813018",54.15313500060,-114.51224468100,,AB,CA
,Saint-Jérôme,"2475017",45.79573771050,-74.03963362110,,QC,CA
,Baie-James,"2499060",52.34091246270,-75.21448204020,,QC,CA
Swan River,,"4620048",52.10769518800,-101.26131726700,,MB,CA
Summerside,,"1103025",46.41179872080,-63.78739800920,,PE,CA
Souris,,"4607053",49.61889929170,-100.26096204200,,MB,CA
Sunshine Coast E,,"5929026",49.37547592050,-123.54264325700,,BC,CA
Shelburne,,"3522021",44.08075508840,-80.20115413360,,ON,CA
Morley,,"3559031",48.82728671050,-94.17484253200,,ON,CA
Red Sucker Lake 1976,,"4622056",54.16250248490,-93.55486794010,,MB,CA
Special Area No. 4,,"4804020",51.94723388980,-110.66908462700,,AB,CA
"Division No.  5, Subd. D",,"1005019",49.13497515610,-58.12480747270,,NL,CA
,Maskinongé,"2451008",46.20105689610,-73.00976954640,,QC,CA
Grand Rapids 33,,"4621027",53.15212916990,-99.23969244040,,MB,CA
Bishop's Falls,,"1006019",49.01861717780,-55.49201940750,,NL,CA
Gold River 21,,"1206011",44.55807748790,-64.34418069810,,NS,CA
Riverview,,"1306020",46.05290610840,-64.80928589280,,NB,CA
Dauphin,,"4617048",51.19886343780,-100.06320766900,,MB,CA
,Saint-Cyrille-de-Lessard,"2417045",47.01874053320,-70.20234861380,,QC,CA
New Glasgow,,"1212014",45.58742296120,-62.64517628320,,NS,CA
Muskowekwan 85-33,,"4710836",51.26647561440,-103.96669018500,,SK,CA
Callander,,"3549066",46.17803810650,-79.41250645080,,ON,CA
Okanese 82,,"4706815",50.92752147410,-103.38673839800,,SK,CA
,Saint-Alexandre-de-Kamouraska,"2414035",47.67313702000,-69.58405103580,,QC,CA
Muscowpetung 80,,"4706813",50.76713252580,-104.23071063600,,SK,CA
,Colombier,"2495050",48.81960280710,-68.74427990460,,QC,CA
,Saint-Roch-des-Aulnaies,"2417065",47.32550916400,-70.19532086550,,QC,CA
Westport,,"3507033",44.67740703990,-76.40071621510,,ON,CA
Midale,,"4702039",49.39742645960,-103.40980928800,,SK,CA
Chapel Arm,,"1001289",47.50383848050,-53.66586415440,,NL,CA
Kent,,"1311028",46.62211982140,-67.29521626400,,NB,CA
Spiritwood No. 496,,"4716056",53.44344287190,-107.44945097600,,SK,CA
Woodlands County,,"4813029",54.32954684710,-115.38046515300,,AB,CA
Fruitvale,,"5905005",49.11079145010,-117.55066724300,,BC,CA
Clanwilliam,,"4615091",50.50625748390,-99.81448990640,,MB,CA
Meadowbank,,"1102033",46.20312887490,-63.23035502040,,PE,CA
Lorne,,"1312011",47.12345034270,-67.14254244460,,NB,CA
Beaverlodge,,"4819009",55.20994580710,-119.42201917800,,AB,CA
Ma-Me-O Beach,,"4811008",52.97550714910,-113.95811256500,,AB,CA
,Saint-Ulric,"2408073",48.83839325570,-67.78964552160,,QC,CA
Creelman,,"4702079",49.82125216520,-103.30992747800,,SK,CA
Porcupine Plain,,"4714007",52.59566876230,-103.25450285400,,SK,CA
Sunshine Coast A,,"5929018",49.98228294380,-123.93018198600,,BC,CA
,Shawinigan,"2436033",46.71202169180,-72.88183738300,,QC,CA
Ogema,,"4702058",49.57384460750,-104.91454254500,,SK,CA
Georgian Bay,,"3544065",44.98062168040,-80.01598165940,,ON,CA
Carcross 4,,"6001008",60.15899197180,-134.68245215400,,YT,CA
Oakville,,"3524001",43.45320258490,-79.71810266220,,ON,CA
Petrolia,,"3538019",42.88188792020,-82.14019089890,,ON,CA
,Fugèreville,"2485055",47.38614602490,-79.16397996990,,QC,CA
Three Lakes No. 400,,"4715044",52.53323699900,-105.22798348600,,SK,CA
,Saint-Denis,"2414055",47.52679719140,-69.97031863630,,QC,CA
,Saint-Polycarpe,"2471020",45.30320508310,-74.32234679410,,QC,CA
Thode,,"4711060",51.78884070200,-106.44259314600,,SK,CA
Hanley,,"4711032",51.62734360510,-106.44071886300,,SK,CA
Cut Knife No. 439,,"4713096",52.77435223170,-108.99241937800,,SK,CA
Consort,,"4804022",52.01169348380,-110.77699043600,,AB,CA
Milden,,"4712012",51.48451344940,-107.52201781300,,SK,CA
Euchinico Creek 17,,"5941866",53.21384845040,-123.50497161800,,BC,CA
,Fort-Coulonge,"2484060",45.84191880790,-76.73798202870,,QC,CA
Makaoo (Part) 120,,"4810805",53.67660962280,-110.03730205200,,AB,CA
Fraser Valley F,,"5909060",49.57148337040,-122.48308273500,,BC,CA
,Godmanchester,"2469060",45.08010103960,-74.23659967940,,QC,CA
,Saint-Antoine-de-l'Isle-aux-Grues,"2418070",47.10026159100,-70.54435406550,,QC,CA
,Saint-Édouard-de-Lotbinière,"2433080",46.56305557470,-71.80821724010,,QC,CA
Lytton  4E,,"5933840",50.42644592490,-121.70867904600,,BC,CA
Lambton Shores,,"3538040",43.18428067680,-82.01725532480,,ON,CA
,Batiscan,"2437210",46.49652431040,-72.26748892880,,QC,CA
Rankin Inlet,,"6205017",62.82998984780,-92.13212484000,,NU,CA
,New Richmond,"2405070",48.15226853400,-65.82432629760,,QC,CA
Winnipeg Beach,,"4618034",50.50239154090,-96.97337283200,,MB,CA
Starland County,,"4805031",51.67902555370,-112.55219809200,,AB,CA
Resort Mun. Stan.B.-Hope R.-Bayv.-Cavend.-N.Rust.,,"1102045",46.49192589980,-63.38430970150,,PE,CA
Macdonald,,"4610035",49.66821268170,-97.46242922980,,MB,CA
Kulkayu (Hartley Bay) 4,,"5947806",53.42276008180,-129.26026727000,,BC,CA
Squaw-hay-one 11,,"5919802",48.90140098280,-123.69515723400,,BC,CA
Canoe Lake 165,,"4718817",55.12526917310,-108.19629561000,,SK,CA
Rolling River 67B,,"4615072",50.48130274540,-99.86991414320,,MB,CA
St. Paul County No. 19,,"4812014",54.01950573110,-111.17012351000,,AB,CA
Estevan,,"4701024",49.14283333690,-102.98560056200,,SK,CA
Climax,,"4704009",49.20810057650,-108.39116619800,,SK,CA
Milton,,"3524009",43.51880950930,-79.94556809510,,ON,CA
Sunset Point,,"4813011",53.69162925770,-114.34410412300,,AB,CA
"Division No.  7, Subd. K",,"1007009",48.25627361760,-53.72732912660,,NL,CA
Willow Creek No. 458,,"4714053",53.06040043960,-104.40982800100,,SK,CA
Pool's Cove,,"1003005",47.68286540040,-55.43713145540,,NL,CA
,Chute-Saint-Philippe,"2479065",46.69565769820,-75.16446482210,,QC,CA
,Senneville,"2466127",45.43687685140,-73.96566411170,,QC,CA
Theik 2,,"5919818",48.74237907010,-123.63742860900,,BC,CA
Bath,,"1311030",46.50964611610,-67.58692983800,,NB,CA
Sylvan Lake,,"4808012",52.30168716500,-114.08868564200,,AB,CA
Assiniboine 76,,"4706810",50.34566368390,-103.48423402800,,SK,CA
,Waltham,"2484070",46.03260904400,-76.91130242210,,QC,CA
,Lac-Beauport,"2422040",46.98006793150,-71.29516230600,,QC,CA
Opportunity No. 17,,"4817031",56.39504501770,-113.77007762200,,AB,CA
Lot  6,,"1103041",46.71770270170,-64.16057241640,,PE,CA
,Rivière-Ouelle,"2414065",47.46734616170,-70.04494592620,,QC,CA
Bulyea,,"4706073",50.98644091010,-104.86249632500,,SK,CA
Wollaston,,"3512054",44.86080847110,-77.83775783140,,ON,CA
Wabasca 166A,,"4817819",55.94652282840,-113.76246021900,,AB,CA
Ashnola 10,,"5907809",49.24015342010,-120.02150320800,,BC,CA
,Salluit,"2499887",62.13143503340,-75.64058369640,,QC,CA
Horseshoe Bay,,"4812020",54.12075480140,-111.36838450000,,AB,CA
,Lejeune,"2413050",47.76551761810,-68.52049232370,,QC,CA
Penhold,,"4808009",52.13604219620,-113.87251680600,,AB,CA
,Sainte-Rita,"2411015",47.94628429430,-68.88758527370,,QC,CA
,Rivière-Rouge,"2479037",46.50633993900,-74.95450899810,,QC,CA
Cambridge,,"1304011",45.81918983650,-66.07469962390,,NB,CA
Samson NB7A,,"4808812",52.75651077240,-113.43358869700,,AB,CA
East Zorra-Tavistock,,"3532038",43.24184488800,-80.79227035210,,ON,CA
Brighton,,"1311011",46.33126715830,-67.35883800080,,NB,CA
"Division No.  8, Subd. C",,"1008058",49.45191062630,-55.97954865590,,NL,CA
,Lac-Nilgaut,"2484902",46.63692393610,-77.21393300270,,QC,CA
Soowahlie 14,,"5909827",49.08375348450,-121.95678535900,,BC,CA
,Messines,"2483060",46.26631002290,-76.05476620070,,QC,CA
,Saint-Édouard-de-Maskinongé,"2451050",46.32954341730,-73.16214650430,,QC,CA
,Saint-Alexandre,"2456055",45.23043088220,-73.12371439640,,QC,CA
Marten Falls 65,,"3560052",51.66732470110,-85.91651504890,,ON,CA
Sunset Cove,,"4706076",50.81223763230,-105.00171985200,,SK,CA
King George No. 256,,"4707066",51.14033951210,-107.46942333600,,SK,CA
New Westminster,,"5915029",49.20808645480,-122.91927592000,,BC,CA
Musqueam 4,,"5915810",49.06680679700,-123.12502625500,,BC,CA
Ocean Man 69I,,"4701816",49.86498118330,-102.91501632200,,SK,CA
Star Blanket 83,,"4706818",50.96206548810,-103.37780124400,,SK,CA
,Saint-Thomas,"2461027",46.02129051090,-73.33241169430,,QC,CA
Harbour Breton,,"1003008",47.47740963230,-55.82335101130,,NL,CA
Upper Miramichi,,"1309027",46.53230592030,-66.45273890680,,NB,CA
Woolwich,,"3530035",43.55784652650,-80.49115620010,,ON,CA
Munsee-Delaware Nation 1,,"3539018",42.79874058470,-81.48433461620,,ON,CA
Shesheep 74A,,"4705807",50.61932798470,-102.76087461100,,SK,CA
,La Rédemption,"2409005",48.42179291790,-67.89064104910,,QC,CA
Chipman,,"4810062",53.68794144060,-112.63533677200,,AB,CA
Brooke-Alvinston,,"3538015",42.84891047340,-81.90487561950,,ON,CA
Lot 53,,"1101019",46.26009031960,-62.61367134450,,PE,CA
,Sainte-Louise,"2417060",47.26961515270,-70.09932901620,,QC,CA
,Pointe-à-la-Croix,"2406030",48.12133330480,-66.71061378460,,QC,CA
Eyebrow No. 193,,"4707047",50.70299238380,-106.21243097500,,SK,CA
,Saint-Augustin-de-Woburn,"2430005",45.37000233570,-70.83751717490,,QC,CA
Attawapiskat 91A,,"3560051",52.92491034100,-82.42017237000,,ON,CA
Marmora and Lake,,"3512046",44.62402982410,-77.72250644730,,ON,CA
,Dépôt-Échouani,"2483912",47.73018126630,-75.56389437220,,QC,CA
,Sainte-Monique,"2450057",46.14785251810,-72.52560071880,,QC,CA
Dafoe,,"4710051",51.75382306970,-104.52647515200,,SK,CA
Mayerthorpe,,"4813002",53.94915069140,-115.13348234900,,AB,CA
"Keewatin, Unorganized",,"6205033",63.13610455100,-92.45454092020,,NU,CA
Renews-Cappahayden,,"1001131",46.89031220840,-52.98793187730,,NL,CA
,Bonne-Espérance,"2498010",51.43395589640,-57.75031044510,,QC,CA
Fort San,,"4706045",50.79783352220,-103.81550660400,,SK,CA
Conception Harbour,,"1001461",47.44010602900,-53.22277464580,,NL,CA
Conquest,,"4712022",51.52935104790,-107.24319696800,,SK,CA
,North Hatley,"2445050",45.27294631980,-71.98043979950,,QC,CA
Mackenzie County,,"4817095",58.78037701940,-116.90181983900,,AB,CA
Clare,,"1203001",44.20867100640,-66.06670786200,,NS,CA
,Lac-Matawin,"2462908",46.89891395170,-74.27525610530,,QC,CA
Kluachon Lake 1,,"5949830",57.83916073190,-130.00224209600,,BC,CA
Tanakut 4,,"5941831",51.48221100190,-123.84247286400,,BC,CA
Parkers Cove,,"1002034",47.39862073530,-54.86001891780,,NL,CA
Tilley,,"4802032",50.45186396040,-111.65098947000,,AB,CA
,Saint-Odilon-de-Cranbourne,"2427035",46.35145490720,-70.66364471860,,QC,CA
,Valcourt,"2442060",45.48907973820,-72.34353775060,,QC,CA
Weldford,,"1308014",46.52212765420,-65.11141461030,,NB,CA
Whitemouth,,"4601046",49.96229155350,-95.95418818850,,MB,CA
Nipigon,,"3558044",49.00173816300,-88.33269733960,,ON,CA
Zacht 5,,"5933879",50.15426998230,-121.57578364800,,BC,CA
"Division No.  1, Subd. D",,"1001565",47.43438761110,-52.85401127200,,NL,CA
,Saints-Anges,"2426010",46.41796983210,-70.87885720940,,QC,CA
Embree,,"1008043",49.30090920330,-55.04379395980,,NL,CA
Bear River (Part) 6,,"1203009",44.54965473860,-65.62102103340,,NS,CA
"Division No.  2, Subd. J",,"1002029",47.66553134790,-54.83180919540,,NL,CA
Petawawa,,"3547076",45.89434867920,-77.31002811060,,ON,CA
Durham,,"1314001",47.84789706290,-66.02132039990,,NB,CA
Gladstone,,"4608061",50.22573703550,-98.95001247590,,MB,CA
Douglas Lake 3,,"5933802",50.16639168260,-120.28152952200,,BC,CA
Holachten 8,,"5909879",49.20774847430,-122.02450451400,,BC,CA
,Cacouna,"2412057",47.94602367460,-69.51417419990,,QC,CA
,Mont-Saint-Grégoire,"2456097",45.32856328960,-73.14924550940,,QC,CA
Okotoks,,"4806012",50.72422329390,-113.96577452200,,AB,CA
Alida,,"4701041",49.38950549680,-101.87529748300,,SK,CA
Mervin No. 499,,"4717045",53.54552857420,-108.87624195600,,SK,CA
,Lac-Moselle,"2483908",47.58567997050,-75.67312536740,,QC,CA
"Division No. 19, Unorganized",,"4619045",52.16502310330,-97.44198633590,,MB,CA
Norglenwold,,"4808013",52.32389918030,-114.12312632300,,AB,CA
Falher,,"4819046",55.73347308640,-117.19789095500,,AB,CA
Heisler,,"4807038",52.67087885640,-112.22355113000,,AB,CA
Princeton,,"5907024",49.46354179550,-120.50703782500,,BC,CA
McCartney's Flat 4,,"5931823",50.65810143540,-121.89897450700,,BC,CA
Bryant's Cove,,"1001375",47.67760346590,-53.18685529610,,NL,CA
Halhalaeden,,"5933813",50.29509398350,-121.62691570400,,BC,CA
,Causapscal,"2407018",48.37088098140,-67.22330730720,,QC,CA
,Saint-Tharcisius,"2407070",48.54224063570,-67.32077256670,,QC,CA
Fox Valley No. 171,,"4708024",50.44120216300,-109.40778296800,,SK,CA
Kapawe'no First Nation (Grouard 230),,"4817858",55.53011487120,-116.11072932200,,AB,CA
Borden,,"4716011",52.40487194650,-107.23763443600,,SK,CA
Thunderchild First Nation 115C,,"4717804",53.63323892290,-108.63492056500,,SK,CA
Comox Valley C (Puntledge - Black Creek),,"5926024",49.73096164000,-125.22618161100,,BC,CA
Wakaw Lake,,"4715043",52.64162323120,-105.64395385800,,SK,CA
Whitefish Bay 33A,,"3560005",49.36962467720,-93.95294951050,,ON,CA
Bradford West Gwillimbury,,"3543014",44.11986448210,-79.61712294300,,ON,CA
Birchy Bay,,"1008038",49.32034669630,-54.71926500780,,NL,CA
Churchbridge,,"4705094",50.89461805860,-101.89241514000,,SK,CA
Moose Mountain No. 63,,"4701053",49.64241736910,-102.20493311100,,SK,CA
Pittville No. 169,,"4708028",50.44118172750,-108.78902285200,,SK,CA
Dodsland,,"4713029",51.80158118690,-108.83841811100,,SK,CA
Woyenne 27,,"5951827",54.23874594930,-125.76189558100,,BC,CA
Peepeekisis 81,,"4706816",50.87566862530,-103.38672923100,,SK,CA
Cowichan Valley F,,"5919033",48.73744825640,-124.36310124600,,BC,CA
Port Hardy,,"5943023",50.69561433500,-127.43938948000,,BC,CA
Edenwold,,"4706033",50.63377454670,-104.25276737600,,SK,CA
Quinton,,"4710028",51.38404380570,-104.40603545000,,SK,CA
,Notre-Dame-de-Lorette,"2492060",49.09024929040,-72.40027742120,,QC,CA
Waywayseecappo First Nation,,"4616017",50.67862096840,-100.92926526100,,MB,CA
"Nipissing, Unorganized, South Part",,"3548091",45.85405913160,-78.44157442290,,ON,CA
"Division No.  3, Subd. B",,"1003006",47.41952636480,-55.83329453880,,NL,CA
Orillia,,"3543052",44.56274923830,-79.37772323540,,ON,CA
Comox 1,,"5926801",49.67977899580,-124.95477963200,,BC,CA
,Aupaluk,"2499891",59.36042780950,-69.76300942380,,QC,CA
,Saint-Éphrem-de-Beauce,"2429112",46.05132733320,-70.93709351390,,QC,CA
Cold Lake 149B,,"4812815",54.51125611700,-110.25970587000,,AB,CA
,Lac-John,"2497810",54.81010014090,-66.78424600310,,QC,CA
Welwyn,,"4705006",50.32533822240,-101.51638111200,,SK,CA
Augusta,,"3507006",44.74527134200,-75.64395548750,,ON,CA
Langley 5,,"5915835",49.17741852320,-122.52913368800,,BC,CA
Avonlea,,"4702062",50.01438172400,-105.05844245800,,SK,CA
