CLC,FEATURE_ID,NAME,NOM,PERIM_KM,AREA_KM2,LAT_DD,LON_DD,KIND,USAGE,DEPICTN,PROVINCE_C,COUNTRY_C,WATRBODY_C
"073130",fea1-1992,Piikani Reserve,rés. ind. Piikani,94.11427471180,428.27689444900,49.58738106000,-113.64725323000,land,CLCBaseZone,hybrid,AB,CA,
"073140",fea1-1993,Municipality of Crowsnest Pass including Coleman and Frank,municipalité de Crowsnest Pass incluant Coleman et Frank,117.96361124400,374.15693239600,49.59514036000,-114.51238224000,land,CLCBaseZone,hybrid,AB,CA,
"073150",fea1-1994,M.D. of Pincher Creek near Beauvais Lake Prov. Park,d.m. de Pincher Creek près du Beauvais Lake Provincial Park,188.79624923300,1436.03650421000,49.36785714000,-114.25991917000,land,CLCBaseZone,hybrid,AB,CA,
"073160",fea1-1995,M.D. of Pincher Creek near Pincher Creek and Twin Butte,d.m. de Pincher Creek près de Pincher Creek et Twin Butte,159.48323816500,908.86279992800,49.35300639000,-113.82962876000,land,CLCBaseZone,hybrid,AB,CA,
"073170",fea1-1996,Waterton Lakes Nat. Park and Blood Res. 148A,parc nat. des Lacs-Waterton et rés. ind. Blood 148A,120.22001313200,519.41597735900,49.07998556000,-113.92418217000,land,CLCBaseZone,hybrid,AB,CA,
"073211",fea1-1998,M.D. of Willow Creek near Granum and Peigan Timber Limit,d.m. de Willow Creek près de Granum et Peigan Timber Limit,161.94753648800,1079.50372228000,49.81712070000,-113.66274108000,land,CLCBaseZone,hybrid,AB,CA,
"073212",fea1-1999,M.D. of Willow Creek near Fort Macleod,d.m. de Willow Creek près de Fort MacLeod,200.39279700900,843.97735028000,49.64203877000,-113.37237044000,land,CLCBaseZone,hybrid,AB,CA,
"000002",fea1-2,MN000002,MN000002,104.70980180600,514.49939905200,49.26041850000,-94.99133120000,land,CLCBaseZone,hybrid,MN,US,
"073222",fea1-2001,Cardston Co. near Hill Spring and Glenwood,cté de Cardston près de Hill Spring et Glenwood,171.25615648900,324.47102592700,49.34953537000,-113.54515130000,land,CLCBaseZone,hybrid,AB,CA,
"073231",fea1-2002,Cardston Co. near Magrath and Woolford Prov. Park,cté de Cardston près de Magrath et du Woolford Prov. Park,211.02030827200,1146.95122383000,49.31853715000,-112.94116987000,land,CLCBaseZone,hybrid,AB,CA,
"073232",fea1-2003,Cardston Co. near Del Bonita and Kimball,cté de Cardston près de Del Bonita et Kimball,159.26172775900,1184.72244544000,49.08537672000,-112.81993756000,land,CLCBaseZone,hybrid,AB,CA,
"073241",fea1-2004,Cardston Co. near Mountain View and Beazer,cté de Cardston près de Mountain View et Beazer,97.51116270260,435.99001629300,49.11094747000,-113.61845142000,land,CLCBaseZone,hybrid,AB,CA,
"073311",fea1-2007,Co. of Lethbridge near Coalhurst Nobleford and Barons,cté de Lethbridge près de Coalhurst Nobleford et Barons,146.28751482300,801.44951259200,49.91049291000,-113.07013584000,land,CLCBaseZone,hybrid,AB,CA,
"073312",fea1-2008,Co. of Lethbridge near Picture Butte and Turin,cté de Lethbridge près de Picture Butte et Turin,161.79311613800,1246.69054669000,49.94243827000,-112.68948445000,land,CLCBaseZone,hybrid,AB,CA,
"073313",fea1-2009,Co. of Lethbridge near Coaldale,cté de Lethbridge près de Coaldale,164.69609718400,849.64161689700,49.65521521000,-112.58378957000,land,CLCBaseZone,hybrid,AB,CA,
"073314",fea1-2010,City of Lethbridge,ville de Lethbridge,60.70287671230,123.67617561900,49.68744358000,-112.84411246000,land,CLCBaseZone,hybrid,AB,CA,
"073321",fea1-2011,M.D. of Taber near Vauxhall and Hays,d.m. de Taber près de Vauxhall et Hays,211.09588378400,1839.40681900000,50.01633001000,-112.04698926000,land,CLCBaseZone,hybrid,AB,CA,
"073322",fea1-2012,M.D. of Taber near Taber and Barnwell,d.m. de Taber près de Taber et Barnwell,127.07918577600,767.52326529400,49.75157848000,-112.21893248000,land,CLCBaseZone,hybrid,AB,CA,
"073323",fea1-2013,M.D. of Taber near Grassy Lake and Hwys 877 and 513,d.m. de Taber près de Grassy Lake et des routes 877 et 513,134.43321784000,1022.33878687000,49.71491183000,-111.82781740000,land,CLCBaseZone,hybrid,AB,CA,
"073331",fea1-2014,Co. of Warner near Raymond Stirling and New Dayton,cté de Warner près de Raymond Stirling et New Dayton,126.41104082900,797.14790807000,49.44599142000,-112.52656964000,land,CLCBaseZone,hybrid,AB,CA,
"073332",fea1-2015,Co. of Warner near Wrentham,cté de Warner près de Wrentham,122.02519617300,858.43530175100,49.46215920000,-112.10644117000,land,CLCBaseZone,hybrid,AB,CA,
"073341",fea1-2016,Co. of Warner near Warner,cté de Warner près de Warner,152.99591227600,1045.55941055000,49.25436542000,-112.29150700000,land,CLCBaseZone,hybrid,AB,CA,
"073342",fea1-2017,Co. of Warner near Milk River and Coutts,cté de Warner près de Milk River et Coutts,117.26500164200,767.46561622200,49.08554956000,-112.14214157000,land,CLCBaseZone,hybrid,AB,CA,
"073343",fea1-2018,Co. of Warner near Writing-On-Stone Prov. Park,cté de Warner près du Writing-On-Stone Prov. Park,160.96589684500,1136.83445031000,49.13910164000,-111.64822734000,land,CLCBaseZone,hybrid,AB,CA,
"073350",fea1-2019,Co. of Forty Mile near Skiff,cté de Forty Mile près de Skiff,108.83993937000,531.48555023900,49.42422608000,-111.74713617000,land,CLCBaseZone,hybrid,AB,CA,
"074111",fea1-2021,Co. of Paintearth near Castor and Fleet,cté de Paintearth près de Castor,182.32518466200,1286.97161604000,52.18372885000,-111.79065108000,land,CLCBaseZone,hybrid,AB,CA,
"074112",fea1-2022,Co. of Paintearth near Brownfield,cté de Paintearth près de Brownfield,141.31007721300,594.80801870600,52.31246377000,-111.33140285000,land,CLCBaseZone,hybrid,AB,CA,
"074113",fea1-2023,Co. of Paintearth near Coronation and Throne,cté de Paintearth près de Coronation et Throne,115.61971071500,697.33526076200,52.10699435000,-111.39468468000,land,CLCBaseZone,hybrid,AB,CA,
"074121",fea1-2024,S.A. 2 near Spondin and Scapa,zone spéciale 2 près de Spondin et de Scapa,183.14332042400,1589.19277335000,51.83342034000,-111.68794933000,land,CLCBaseZone,hybrid,AB,CA,
"074122",fea1-2025,S.A. 2 near Hanna and Richdale,zone spéciale 2 près de Hanna et Richdale,199.46509222400,2037.69489170000,51.55604246000,-111.73782402000,land,CLCBaseZone,hybrid,AB,CA,
"074123",fea1-2026,S.A. 2 near Sunnynook,zone spéciale 2 près de Sunnynook,147.99457227900,1229.51061649000,51.29967142000,-111.61167477000,land,CLCBaseZone,hybrid,AB,CA,
"074124",fea1-2027,S.A. 2 near Cessford Wardlow and Pollockville,zone spéciale 2 près de Cessford Wardlow et Pollockville,169.01000617400,1580.96972268000,51.03522617000,-111.59985435000,land,CLCBaseZone,hybrid,AB,CA,
"074132",fea1-2029,S.A. 4 near Hemaruka Wiste and Monitor Creek,zone spéciale 4 près de Hemaruka Wiste et du ruisseau Monitor,154.15453900200,1390.79067285000,51.83743122000,-110.92485685000,land,CLCBaseZone,hybrid,AB,CA,
"074141",fea1-2031,S.A. 3 near Youngstown,zone spéciale 3 près de Youngstown,136.43112014500,937.19014186000,51.48943826000,-111.13035447000,land,CLCBaseZone,hybrid,AB,CA,
"074142",fea1-2032,S.A. 3 near Big Stone Cappon and Gold Spur,zone spéciale 3 près de Big Stone Cappon et Gold Spur,224.55613258300,2500.68659734000,51.07399776000,-110.83424503000,land,CLCBaseZone,hybrid,AB,CA,
"074143",fea1-2033,S.A. 3 near Sedalia and New Brigden,zone spéciale 3 près de New Brigden,116.03556198500,743.77373671200,51.61973458000,-110.70646285000,land,CLCBaseZone,hybrid,AB,CA,
"074144",fea1-2034,S.A. 3 near Oyen and Cereal,zone spéciale 3 près d'Oyen et Cereal,135.79975555600,1127.24920163000,51.40155660000,-110.70636441000,land,CLCBaseZone,hybrid,AB,CA,
"074145",fea1-2035,S.A. 3 near Sibbald and Esther,zone spéciale 3 près de Sibbald et Esther,153.89426382500,1387.74928220000,51.48826977000,-110.21447232000,land,CLCBaseZone,hybrid,AB,CA,
"074150",fea1-2036,M.D. of Provost near Bodo,d.m. de Provost près de Bodo,86.63525634810,401.86016595900,52.15190071000,-110.16664790000,land,CLCBaseZone,hybrid,AB,CA,
"074160",fea1-2037,M.D. of Acadia including Acadia Valley,d.m. d'Acadia incluant Acadia Valley,137.31382074700,1091.94327245000,51.09944563000,-110.21898797000,land,CLCBaseZone,hybrid,AB,CA,
"074211",fea1-2039,Cypress Co. near Tide Lake,cté de Cypress près du lac Tide,97.59488512240,491.17859098400,50.55018412000,-111.27993146000,land,CLCBaseZone,hybrid,AB,CA,
"074212",fea1-2040,Cypress Co. near Suffield and Hwy 879,cté de Cypress près de Suffield et de la route 879,198.13279892600,1074.37742415000,50.13247471000,-111.36758876000,land,CLCBaseZone,hybrid,AB,CA,
"074221",fea1-2041,S.A. 2 near Iddesleigh and Dinosaur Prov. Park,zone spéciale 2 près d'Iddesleigh du Dinosaur Provincial Park,124.15328043100,438.33247769400,50.81592255000,-111.44772753000,land,CLCBaseZone,hybrid,AB,CA,
"074222",fea1-2042,S.A. 2 near Jenner and Atlee,zone spéciale 2 près de Jenner et Atlee,101.95057356800,475.79755510000,50.80175887000,-111.07514112000,land,CLCBaseZone,hybrid,AB,CA,
"074223",fea1-2043,S.A. 2 near Buffalo and Cavendish,zone spéciale 2 près de Buffalo et Cavendish,135.60432296600,657.78783664800,50.79001076000,-110.69209854000,land,CLCBaseZone,hybrid,AB,CA,
"074224",fea1-2044,S.A. 2 near Bindloss Empress and Social Plains,zone spéciale 2 près de Bindloss Empress et Social Plains,142.70487211500,740.95466634300,50.80872791000,-110.22482781000,land,CLCBaseZone,hybrid,AB,CA,
"074231",fea1-2045,Co. of Newell near Patricia,cté de Newell près de Patricia,139.83107236700,1011.21159653000,50.64699287000,-111.60152371000,land,CLCBaseZone,hybrid,AB,CA,
"074232",fea1-2046,Co. of Newell near Tilley and Rolling Hills,cté de Newell près de Tilley et Rolling Hills,138.38418257300,1137.96135643000,50.30868807000,-111.58408089000,land,CLCBaseZone,hybrid,AB,CA,
"074241",fea1-2047,Cypress Co. near CFB Suffield,cté de Cypress près de la BFC Suffield,233.17660807800,2984.56068382000,50.48226977000,-110.76700653000,land,CLCBaseZone,hybrid,AB,CA,
"074251",fea1-2049,Cypress Co. near Seven Persons,cté de Cypress près de Seven Persons,106.88189732800,570.46308168400,49.90743027000,-110.84652754000,land,CLCBaseZone,hybrid,AB,CA,
"074252",fea1-2050,Cypress Co. near Dunmore and Woolchester,cté de Cypress près de Dunmore et Woolchester,130.57226217700,719.99730407400,49.94336155000,-110.53531788000,land,CLCBaseZone,hybrid,AB,CA,
"074253",fea1-2051,Cypress Co. near Irvine and Walsh,cté de Cypress près d'Irvine et Walsh,128.33089897700,1011.64488203000,49.94913788000,-110.20004690000,land,CLCBaseZone,hybrid,AB,CA,
"074261",fea1-2052,Cypress Co. near Bowmanton Schuler and Hilda,cté de Cypress près de Bowmanton Schuler et Hilda,198.97660810000,1718.74850066000,50.29901591000,-110.27339203000,land,CLCBaseZone,hybrid,AB,CA,
"074262",fea1-2053,Cypress Co. near McNeill and Sandy Point District Park,cté de Cypress près de McNeill et du parc Sandy Point,93.05111497150,278.68519275900,50.65967762000,-110.09863706000,land,CLCBaseZone,hybrid,AB,CA,
"074280",fea1-2055,Co. of Forty Mile near Bow Island and Whitla,cté de Forty Mile près de Bow Island et Whitla,152.34265107400,1047.33905289000,49.89755252000,-111.26284039000,land,CLCBaseZone,hybrid,AB,CA,
"074310",fea1-2057,Co. of Forty Mile near Foremost,cté de Forty Mile près de Foremost,165.99305133200,1418.64313713000,49.52503013000,-111.45638665000,land,CLCBaseZone,hybrid,AB,CA,
"074320",fea1-2058,Co. of Forty Mile near Etzikom and Maleb,cté de Forty Mile près d'Etzikom et Maleb,160.25543580800,1274.01577156000,49.52299174000,-111.13658028000,land,CLCBaseZone,hybrid,AB,CA,
"074330",fea1-2059,Co. of Forty Mile near Orion and Manyberries,cté de Forty Mile près d'Orion et Manyberries,188.57000371700,1608.14846939000,49.48449005000,-110.78092774000,land,CLCBaseZone,hybrid,AB,CA,
"074340",fea1-2060,Cypress Co. near Cypress Hills Prov. Park and Cressday,cté de Cypress près du Cypress Hills Prov. Park et de Cressday,241.76625467600,2673.53805182000,49.52967252000,-110.31397176000,land,CLCBaseZone,hybrid,AB,CA,
"074350",fea1-2061,Co. of Forty Mile near Aden and Kennedy Coulee,cté de Forty Mile près d'Aden et de la vallée Kennedy Coulee,173.57336052100,1511.38171807000,49.13508430000,-111.03363546000,land,CLCBaseZone,hybrid,AB,CA,
"074360",fea1-2062,Cypress Co. near Onefour and Wild Horse,cté de Cypress près d'Onefour et Wild Horse,149.90212590300,1262.56023679000,49.11604605000,-110.33991485000,land,CLCBaseZone,hybrid,AB,CA,
"075111",fea1-2064,Lac La Biche Co. near Plamondon Hylo and Avenir,cté de Lac La Biche près de Plamondon Hylo et Avenir,170.02006985400,1447.17347085000,54.84245529000,-112.22304355000,land,CLCBaseZone,hybrid,AB,CA,
"075112",fea1-2065,Lac La Biche Co. near Heart Lake,cté de Lac La Biche près du lac Heart,238.95203945700,3150.70481367000,55.21203408000,-111.77356695000,land,CLCBaseZone,hybrid,AB,CA,
"075113",fea1-2066,Lac La Biche Co. near Lac La Biche and Square Lake,cté de Lac La Biche près de Lac La Biche et du lac Square,118.90825587700,813.29859506300,54.76157966000,-111.85234517000,land,CLCBaseZone,hybrid,AB,CA,
"075114",fea1-2067,Lac La Biche Co. near Lakeland Prov. Park and Rec. Area,cté de Lac La Biche près de Lac La Biche Prov. Park and Rec. Area,131.71015099700,938.12110974900,54.76302618000,-111.48633251000,land,CLCBaseZone,hybrid,AB,CA,
"075115",fea1-2068,Lac La Biche Co. near Fork Lake,cté de Lac La Biche près de Fork Lake,143.27642670100,790.12603812700,54.49885671000,-111.76212237000,land,CLCBaseZone,hybrid,AB,CA,
"075116",fea1-2069,M.D. of Bonnyville including Cold Lake Air Weapons Range,d.m. de Bonnyville incluant le polygone de tir aérien de Cold Lake,334.91293620700,5534.77815841000,55.08077865000,-110.61247642000,land,CLCBaseZone,hybrid,AB,CA,
"075121",fea1-2070,Smoky Lake Co. near Buffalo Lake and Kikino Smts,cté de Smoky Lake près de Buffalo Lake et Kikino Smts,141.73310572300,1007.13958808000,54.44518244000,-112.29678153000,land,CLCBaseZone,hybrid,AB,CA,
"075122",fea1-2071,Smoky Lake Co. near Vilna Saddle Lake and Whitefish Lake,cté de Smoky Lake près de Vilna et des lacs Saddle et Whitefish,213.34200806700,1627.82477807000,54.11916557000,-111.92966200000,land,CLCBaseZone,hybrid,AB,CA,
"075131",fea1-2072,Co. of St. Paul near Ashmont St. Vincent and St. Lina,cté de St. Paul près d'Ashmont St. Vincent et St. Lina,165.55263059800,1135.30947696000,54.23665606000,-111.50646070000,land,CLCBaseZone,hybrid,AB,CA,
"075132",fea1-2073,Co. of St. Paul near St. Paul and Lafond,cté de St. Paul près de St. Paul et Lafond,141.85627568000,779.28710287300,53.92465846000,-111.37912966000,land,CLCBaseZone,hybrid,AB,CA,
"075133",fea1-2074,Co. of St. Paul near Elk Point and St. Edouard,cté de St. Paul près d'Elk Point et St. Edouard,130.47047406800,913.39792801600,53.91728602000,-110.97159417000,land,CLCBaseZone,hybrid,AB,CA,
"075134",fea1-2075,Co. of St. Paul near Lindbergh and Frog Lake,cté de St. Paul près de Lindbergh et Frog Lake,139.31604910500,845.87400772700,53.90339248000,-110.54052375000,land,CLCBaseZone,hybrid,AB,CA,
"075141",fea1-2076,M.D. of Bonnyville near La Corey Wolf Lake and Truman,d.m. de Bonnyville près de La Corey Wolf Lake and Truman,201.87733246500,2197.56772991000,54.57960512000,-110.91204191000,land,CLCBaseZone,hybrid,AB,CA,
"075142",fea1-2077,M.D. of Bonnyville near Glendon and Moose Lake,d.m. de Bonnyville près de Glendon et du lac Moose,139.36203338800,917.92420180400,54.25700907000,-111.09886260000,land,CLCBaseZone,hybrid,AB,CA,
"075143",fea1-2078,M.D. of Bonnyville near Bonnyville Ardmore and Kehewin Res.,d.m. de Bonnyville près Bonnyville Ardmore et de la rés. ind. Kehewin,134.91234701000,1106.24477873000,54.23774223000,-110.68009406000,land,CLCBaseZone,hybrid,AB,CA,
"075144",fea1-2079,M.D. of Bonnyville near Cold Lake and City of Cold Lake,d.m. de Bonnyville près du lac Cold et ville de Cold Lake,158.97150008100,1326.63443821000,54.54937643000,-110.22856963000,land,CLCBaseZone,hybrid,AB,CA,
"075145",fea1-2080,M.D. of Bonnyville near Beaverdam,d.m. de Bonnyville près de Beaverdam,121.40084763100,861.28961116000,54.20103624000,-110.23271913000,land,CLCBaseZone,hybrid,AB,CA,
"075146",fea1-2081,M.D. of Bonnyville near Fishing Lake Smt,d.m. de Bonnyville près de Fishing Lake Smt,98.62723051250,478.95729984100,53.97963797000,-110.19790182000,land,CLCBaseZone,hybrid,AB,CA,
"075211",fea1-2082,Co. of Two Hills near Two Hills and Brosseau,cté de Two Hills près de Two Hills et Brosseau,140.13358295500,1008.21103762000,53.72955393000,-111.70511304000,land,CLCBaseZone,hybrid,AB,CA,
"075212",fea1-2083,Co. of Two Hills near Myrnam and Derwent,cté de Two Hills près de Myrnam et Derwent,155.66611568200,1082.58067173000,53.65781728000,-111.14267711000,land,CLCBaseZone,hybrid,AB,CA,
"075221",fea1-2084,Co. of Minburn near Innisfree Lavoy and Ranfurly,cté de Minburn près d'Innisfree Lavoy et Ranfurly,149.05633194500,939.72103845800,53.41590661000,-111.68204738000,land,CLCBaseZone,hybrid,AB,CA,
"075222",fea1-2085,Co. of Minburn near Minburn and Mannville,cté de Minburn près de Minburn et Mannville,162.23306941500,1281.42122116000,53.33470611000,-111.24473727000,land,CLCBaseZone,hybrid,AB,CA,
"075230",fea1-2086,Beaver Co. near Viking and Kinsella,cté de Beaver près de Viking et Kinsella,167.60076401400,1491.41956383000,53.11122681000,-111.74742900000,land,CLCBaseZone,hybrid,AB,CA,
"075241",fea1-2087,Flagstaff Co. near Killam and Sedgewick,cté de Flagstaff près de Killam et Sedgewick,115.73657874000,776.12045381500,52.80473358000,-111.79781942000,land,CLCBaseZone,hybrid,AB,CA,
"075242",fea1-2088,Flagstaff Co. near Lougheed and Hardisty,cté de Flagstaff près de Lougheed et Hardisty,122.37735691600,552.95035521300,52.77780601000,-111.44447727000,land,CLCBaseZone,hybrid,AB,CA,
"075243",fea1-2089,Flagstaff Co. near Alliance and Bellshill Lake,cté de Flagstaff près d'Alliance et du lac Bellshill,207.42492116700,1194.30446179000,52.52456371000,-111.58897746000,land,CLCBaseZone,hybrid,AB,CA,
"075251",fea1-2090,Co. of Vermilion River near Vermilion,cté de Vermilion River près de Vermilion,145.36340881100,1018.95769853000,53.29922588000,-110.88330847000,land,CLCBaseZone,hybrid,AB,CA,
"075252",fea1-2091,Co. of Vermilion River near Islay and McNabb Sanctuary,cté de Vermilion River près d'Islay et du refuge McNabb,115.19189636300,737.07499556300,53.36532037000,-110.58953383000,land,CLCBaseZone,hybrid,AB,CA,
"075253",fea1-2092,Co. of Vermilion River near Dewberry and Clandonald,cté de Vermilion River près de Dewberry et Clandonald,120.25770980100,702.16745524900,53.64604025000,-110.61149229000,land,CLCBaseZone,hybrid,AB,CA,
"075254",fea1-2093,Co. of Vermilion River near Tulliby Lake,cté de Vermilion River près de Tulliby Lake,124.78185240800,852.52194381600,53.70339290000,-110.18213891000,land,CLCBaseZone,hybrid,AB,CA,
"075255",fea1-2094,Co. of Vermilion River near Kitscoty and Marwayne,cté de Vermilion River près de Kitscoty et Marwayne,142.07345594400,1080.36056304000,53.36717769000,-110.22828366000,land,CLCBaseZone,hybrid,AB,CA,
"075256",fea1-2095,Co. of Vermilion River near Paradise Valley,cté de Vermilion River près de Paradise Valley,207.37664898500,1218.51119946000,53.06231648000,-110.30130597000,land,CLCBaseZone,hybrid,AB,CA,
"075260",fea1-2096,City of Lloydminster Alb.,ville de Lloydminster Alb.,20.60715516640,21.55565640790,53.27810017000,-110.03162078000,land,CLCBaseZone,hybrid,AB,CA,
"075271",fea1-2097,M.D. of Wainwright near Irma,d.m. de Wainwright près d'Irma,147.78619077700,947.04020431500,52.94337505000,-111.23237134000,land,CLCBaseZone,hybrid,AB,CA,
"075272",fea1-2098,M.D. of Wainwright near Wainwright,d.m. de Wainwright près de Wainwright,153.59897361000,1177.84661336000,52.84682167000,-110.87739842000,land,CLCBaseZone,hybrid,AB,CA,
"075273",fea1-2099,M.D. of Wainwright near Edgerton and Koroluk Landslide,d.m. de Wainwright près d'Edgerton et glissement Koroluk,189.74407508700,1294.93936227000,52.78449713000,-110.50220169000,land,CLCBaseZone,hybrid,AB,CA,
"075274",fea1-2100,M.D. of Wainwright near Chauvin Dillberry Lake and Roros,d.m. de Wainwright près de Chauvin lac Dillberry et Roros,139.65622077200,756.71216062200,52.70593416000,-110.15225819000,land,CLCBaseZone,hybrid,AB,CA,
"075281",fea1-2101,M.D. of Provost near Hughenden Amisk and Kessler,d.m. de Provost près de Hughenden Amisk et Kessler,205.82604817100,1141.07656584000,52.48137162000,-111.06515468000,land,CLCBaseZone,hybrid,AB,CA,
"075282",fea1-2102,M.D. of Provost near Czar Metiskow and Cadogan,d.m. de Provost près de Czar Metiskow et Cadogan,145.77282363400,1143.36529352000,52.41206542000,-110.66482719000,land,CLCBaseZone,hybrid,AB,CA,
"075283",fea1-2103,M.D. of Provost near Provost and Hayter,d.m. de Provost près de Provost et Hayter,128.53711998800,971.42185357100,52.38243580000,-110.22602623000,land,CLCBaseZone,hybrid,AB,CA,
"076110",fea1-2105,Woodlands Co. near Fort Assiniboine Timeu and Topland,cté de Woodlands près de Fort Assiniboine Timeu et Topland,256.38430085100,2594.78842424000,54.59868169000,-114.71549523000,land,CLCBaseZone,hybrid,AB,CA,
"076121",fea1-2106,Co. of Barrhead near Thunder Lake and Holmes Crossing,cté de Barrhead près du lac Thunder et Holmes Crossing,175.86277810700,860.17350431400,54.15997835000,-114.78900090000,land,CLCBaseZone,hybrid,AB,CA,
"076122",fea1-2107,Co. of Barrhead near Neerlandia Bloomsbury and Vega,cté de Barrhead près de Neerlandia Bloomsbury et Vega,128.24421080500,625.64451027600,54.30914253000,-114.41188721000,land,CLCBaseZone,hybrid,AB,CA,
"076123",fea1-2108,Co. of Barrhead near Barrhead and Lac la Nonne,cté de Barrhead près de Barrhead et Lac la Nonne,158.03569579000,933.21032482300,54.04009791000,-114.32231075000,land,CLCBaseZone,hybrid,AB,CA,
"076130",fea1-2109,M.D. of Lesser Slave River near Chisholm and Cross Lake,d.m. de Lesser Slave River près de Chisholm et du lac Cross,169.38289475400,1498.07110350000,54.76464916000,-113.99359831000,land,CLCBaseZone,hybrid,AB,CA,
"076141",fea1-2110,Westlock Co. near Larkspur Fawcett and Jarvie,cté de Westlock près de Larkspur Fawcett et Jarvie,152.86886874800,1141.37235569000,54.45741981000,-113.99010461000,land,CLCBaseZone,hybrid,AB,CA,
"076142",fea1-2111,Westlock Co. near Westlock and Clyde,cté de Westlock près Westlock et Clyde,221.26040214100,1995.25720203000,54.15891764000,-113.78281669000,land,CLCBaseZone,hybrid,AB,CA,
"076151",fea1-2112,Athabasca Co. near Athabasca and Island Lake,cté d'Athabasca près d'Athabasca et Island Lake,161.33063670100,1371.78107586000,54.82990762000,-113.33027508000,land,CLCBaseZone,hybrid,AB,CA,
"076152",fea1-2113,Athabasca Co. near Rochester Colinton and Meanook,cté d'Athabasca près de Rochester Colinton et Meanook,160.31532127200,1418.77777604000,54.51702849000,-113.38211240000,land,CLCBaseZone,hybrid,AB,CA,
"076153",fea1-2114,Athabasca Co. near Grassland and Atmore,cté d'Athabasca près de Grassland et Atmore,144.83007175500,983.69249307900,54.88601869000,-112.73216621000,land,CLCBaseZone,hybrid,AB,CA,
"076154",fea1-2115,Athabasca Co. near Boyle and Caslan,cté d'Athabasca près de Boyle et Caslan,144.15472475100,1086.08477554000,54.62822127000,-112.75643615000,land,CLCBaseZone,hybrid,AB,CA,
"076160",fea1-2116,Thorhild Co. near Newbrook and Long Lake Prov. Park,cté de Thorhild près de Newbrook et du Long Lake Prov. Park,159.33904186500,1000.89593493000,54.35570912000,-112.93051431000,land,CLCBaseZone,hybrid,AB,CA,
"076210",fea1-2118,Yellowhead Co. near MacKay Wildwood and Evansburg,cté de Yellowhead près de MacKay Wildwood et Evansburg,225.60105565000,1918.36513186000,53.59586381000,-115.30146792000,land,CLCBaseZone,hybrid,AB,CA,
"076221",fea1-2119,Lac Ste. Anne Co. near Mayerthorpe and Sangudo,cté de Lac Ste. Anne près de Mayerthorpe et Sangudo,163.81172210700,1274.28692314000,53.94562602000,-115.05478853000,land,CLCBaseZone,hybrid,AB,CA,
"076222",fea1-2120,Lac Ste. Anne Co. near Cherhill and Glenevis,cté de Lac Ste. Anne près de Cherhill et Glenevis,163.35288811000,884.38399592500,53.78338619000,-114.62703206000,land,CLCBaseZone,hybrid,AB,CA,
"076223",fea1-2121,Lac Ste. Anne Co. near Onoway and Lac Ste. Anne,cté de Lac Ste. Anne près d'Onoway et Lac Ste. Anne,136.62589402500,830.77505316600,53.76420435000,-114.25596389000,land,CLCBaseZone,hybrid,AB,CA,
"076231",fea1-2122,Parkland Co. near Entwistle Fallis and Tomahawk,cté de Parkland près d'Entwistle Fallis et Tomahawk,196.58868868000,963.02217913200,53.48572335000,-114.80995255000,land,CLCBaseZone,hybrid,AB,CA,
"076232",fea1-2123,Parkland Co. near Wabamun Carvel and Keephills,cté de Parkland près de Wabamun Carvel et Keephills,149.11459238400,789.61048258300,53.48353858000,-114.38112697000,land,CLCBaseZone,hybrid,AB,CA,
"076233",fea1-2124,Parkland Co. near Spruce Grove and Stony Plain,cté de Parkland près de Spruce Grove et Stony Plain,142.96868343800,915.48037296500,53.48864682000,-113.93402122000,land,CLCBaseZone,hybrid,AB,CA,
"076241",fea1-2125,Sturgeon Co. near Rivière Qui Barre and Villeneuve,cté de Sturgeon près de Rivière Qui Barre et Villeneuve,106.65594279700,451.67856230600,53.76815374000,-113.91109165000,land,CLCBaseZone,hybrid,AB,CA,
"076242",fea1-2126,Sturgeon Co. near Legal and Mearns,cté de Sturgeon près de Legal et Mearns,82.16730422730,328.79989712100,53.92430929000,-113.66914777000,land,CLCBaseZone,hybrid,AB,CA,
"076310",fea1-2129,Thorhild Co. near Thorhild Opal and Radway,cté de Thorhild près de Thorhild Opal et Radway,139.64096971200,966.53325662900,54.11207436000,-113.10025157000,land,CLCBaseZone,hybrid,AB,CA,
"076321",fea1-2130,Sturgeon Co. near Bon Accord Gibbons and Namao,cté de Sturgeon près de Bon Accord Gibbons et Namao,127.68896298100,683.41696787400,53.84677394000,-113.37099658000,land,CLCBaseZone,hybrid,AB,CA,
"076322",fea1-2131,Sturgeon Co. near Redwater,cté de Sturgeon près de Redwater,88.51896565350,303.11012758200,53.90248719000,-113.07658382000,land,CLCBaseZone,hybrid,AB,CA,
"076331",fea1-2132,Lamont Co. near Bruderheim Lamont and Peno Creek,cté de Lamont près de Bruderheim Lamont et de la crique Peno,120.60274506700,851.54395077500,53.86574820000,-112.72708331000,land,CLCBaseZone,hybrid,AB,CA,
"076332",fea1-2133,Lamont Co. near Andrew and Wostok,cté de Lamont près d'Andrew et Wostok,122.26281590900,710.72105430800,53.87511967000,-112.35656195000,land,CLCBaseZone,hybrid,AB,CA,
"076333",fea1-2134,Lamont Co. near Mundare Chipman and Ukrainian Village,cté de Lamont près de Mundare Chipman et du village Ukrainien,143.60836460400,895.57552047400,53.60110071000,-112.47904854000,land,CLCBaseZone,hybrid,AB,CA,
